id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
15977882,90795ed2-015d-418d-af4b-dc4d91d97bb0,2018/08/12 12:29 PM IST,2018-08-12,2018-08-12 09:29:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-08-28 17:35:27 UTC,2018-08-28 17:40:52 UTC,needs_id,,https://www.inaturalist.org/observations/15977882,https://static.inaturalist.org/photos/23919187/medium.jpeg,,"Sky flower, Golden Dew Drop, Pigeon Berry, Kanta mehedi, Duranta erecta, Plantae, Angiosperms, Eudicots, Asterids, Lamiales, Verbenaceae, Duranta, Central Park, Saltlake","Sky flower, Golden Dew Drop, Pigeon Berry, Kanta mehedi, Duranta erecta, Plantae, Angiosperms, Eudicots, Asterids, Lamiales, Verbenaceae, Duranta, Central Park, Saltlake, Kolkata, 12/08/18",0,0,false,,"Salt Lake City, Kolkata, West Bengal, India",22.58665,88.416605,,,,,,,,false,,,Kolkata and its Outskirts,North 24 Parganas,West Bengal,India,West Bengal,North 24 Parganas,Skyflower,Duranta erecta,skyflower,Plantae,162153
15991707,3a43fbed-57e4-47d9-9c86-911f0e9957a9,2018-08-29 8:43:04 am GMT+05:30,2018-08-29,2018-08-29 03:13:04 UTC,Chennai,951127,aniruddha_singhamahapatra,Aniruddha Singhamahapatra,2018-08-29 03:14:49 UTC,2022-08-14 02:49:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/15991707,https://static.inaturalist.org/photos/23944973/medium.jpeg,,,,2,0,false,2,"Revoli Tunnel, Gunj Bazar, Shimla, Himachal Pradesh 171001, India",31.1051052788,77.1731896698,2104,,,,2104,,,false,gps,gps,,Shimla,Himachal Pradesh,India,Himachal Pradesh,Shimla,common morning-glory,Ipomoea purpurea,common morning-glory,Plantae,52344
15992148,a6084d5c-294b-42ee-b4d3-1297cd100350,2018-08-24 5:05:43 PM GMT+05:30,2018-08-24,2018-08-24 11:35:43 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-08-29 03:41:58 UTC,2018-09-05 06:41:56 UTC,research,,https://www.inaturalist.org/observations/15992148,https://static.inaturalist.org/photos/23945739/medium.jpeg,,,,2,0,false,2,"Kolkata, IN-WB, IN",22.544633,88.3679349,22,,,,22,,,false,,,Kolkata and its Outskirts,Kolkata,West Bengal,India,West Bengal,Kolkata,trailing daisy,Sphagneticola trilobata,trailing daisy,Plantae,246102
15994346,3ff9de9d-023d-4f29-a4d7-3f8dad1fb4c3,2018-04-27 9:19:14 am GMT+05:30,2018-04-27,2018-04-27 03:49:14 UTC,Chennai,693316,jyoti4,Jyoti sahu,2018-08-29 06:56:47 UTC,2019-07-13 11:49:34 UTC,needs_id,,https://www.inaturalist.org/observations/15994346,https://static.inaturalist.org/photos/23950023/medium.jpeg,,,,1,0,false,2,"Dabnai, Chhattisgarh 493890, India",19.8958950043,82.665687561,,,,,,,,false,gps,gps,,Gariaband,Chhattisgarh,India,Chhattisgarh,Gariaband,Mexican prickly poppy,Argemone mexicana,Mexican prickly poppy,Plantae,128533
16000814,c83703dc-8c78-4224-9af4-8e05f9aacec8,2018-08-29 3:43:43 pm GMT+05:30,2018-08-29,2018-08-29 10:13:43 UTC,Chennai,663120,gulabsahu,Gulab Sahu,2018-08-29 14:45:56 UTC,2020-08-24 03:32:12 UTC,research,,https://www.inaturalist.org/observations/16000814,https://static.inaturalist.org/photos/23961368/medium.jpeg,,,,2,0,false,2,"Mumbai - Kolkata Highway, Nawagaon-1, Chhattisgarh 492101, India",21.2228598154,81.8135611184,6,,,,6,,,false,,,,Raipur,Chhattisgarh,India,Chhattisgarh,Raipur,Coral Bells,Antigonon leptopus,Coral Vine,Plantae,48380
16004262,7783eea1-e9a6-41af-8810-4d835708509a,2017-11-20 8:33:07 am IST,2017-11-20,2017-11-20 06:33:07 UTC,Jerusalem,703022,neelimapradhan,NEELIMA PRADHAN,2018-08-29 16:52:44 UTC,2020-08-24 20:46:29 UTC,needs_id,,https://www.inaturalist.org/observations/16004262,https://static.inaturalist.org/photos/23967048/medium.jpeg,,,,0,0,false,2,"Hazaribagh Rd, Deobhog, Chhattisgarh 493890, India",19.8947872,82.6589249,20,,,,20,,,false,,,,Gariaband,Chhattisgarh,India,Chhattisgarh,Gariaband,Yellow alder,Turnera ulmifolia,Yellow alder,Plantae,170055
16005928,9bcb4652-f25f-4382-bc75-2f2fb311854a,2018-08-23 08:23:03,2018-08-23,2018-08-23 02:53:03 UTC,Kolkata,8853,ivijayanand,Vijay Anand Ismavel,2018-08-29 17:50:02 UTC,2023-12-19 00:41:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16005928,https://inaturalist-open-data.s3.amazonaws.com/photos/23970060/medium.jpg,,"Tecoma stans, Hyderabad Flora, Nikon D800, Hyderabad Flora-3 - Tecoma stans","Location: Leonia Holistic Destination, Hyderabad
Date: 23rd August 2018
Equipment: Nikon D800 with Nikkor 300mm f4",1,0,false,,"Leonia Wholistic Destination, Hyderabad",17.577553,78.601677,,,,,,,open,false,,,,Rangareddi,Telangana,India,Telangana,Ranga Reddy,yellow trumpet flower,Tecoma stans,yellow trumpet flower,Plantae,48363
16006649,48f19ccd-e249-439b-a0a9-c2b49d511b3e,Wed Aug 29 2018 23:49:44 GMT+0530 (GMT+5:30),2018-08-29,2018-08-29 18:19:44 UTC,Chennai,1171025,atharva1910,,2018-08-29 18:20:28 UTC,2020-06-06 08:43:02 UTC,casual,,https://www.inaturalist.org/observations/16006649,https://static.inaturalist.org/photos/23971205/medium.jpg,,,,2,0,true,3,"411027, Haveli, Maharashtra, IN",18.5969359428,73.7776217703,100,,,,100,,,false,,,,Pune,Maharashtra,India,Maharashtra,Pune,Banderilla sudamericana,Caladium bicolor,Heart of Jesus,Plantae,283377
16024433,c45fc5eb-01ce-4f35-a027-112b5eeec9cd,2018/08/19 8:25 AM IST,2018-08-19,2018-08-19 05:25:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-08-30 10:54:55 UTC,2021-08-28 12:38:50 UTC,research,,https://www.inaturalist.org/observations/16024433,https://static.inaturalist.org/photos/24004425/medium.jpeg,,"Oval Leaf Pondweed, Panee Kachu, Monochoria vaginalis, Plantae, Angiosperms, Monocots, Commelinids, Commelinales, Pontederiaceae, Monochoria, Durgapur","Oval Leaf Pondweed, Panee Kachu, Monochoria vaginalis, Plantae, Angiosperms, Monocots, Commelinids, Commelinales, Pontederiaceae, Monochoria, Durgapur, West Barddhaman, West Bengal, India, 19/08/18",1,0,false,,"Bardhaman, West Bengal, India",23.5865833333,87.3347833333,,,,,,,open,false,,,,Barddhaman,West Bengal,India,West Bengal,Barddhaman,Pontederia vaginalis,Pontederia vaginalis,Heartleaf False Pickerelweed,Plantae,962662
16026975,1b5d14aa-0a3a-4e2c-8c8f-208dd89b9a26,2018-08-19 5:52:08 PM IST,2018-08-19,2018-08-19 14:52:08 UTC,Jerusalem,1172782,milanmehta,Milan Mehta,2018-08-30 13:38:50 UTC,2020-12-14 05:31:23 UTC,research,,https://www.inaturalist.org/observations/16026975,https://static.inaturalist.org/photos/24009037/medium.jpeg,,,,2,0,false,2,"India Colony, 401606, India",20.1506637241,72.8034313023,6,,,,6,,,false,gps,gps,,Valsad,Gujarat,India,Gujarat,Valsad,Tulipán africano,Spathodea campanulata,African tulip tree,Plantae,126566
16034185,52481f8d-205a-4e8d-a34b-43ad739de4a1,2018-08-30 11:21:10 pm GMT+05:30,2018-08-30,2018-08-30 17:51:10 UTC,Chennai,1172493,rupammandal01,Rupam Mandal,2018-08-30 18:02:55 UTC,2019-08-06 19:54:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16034185,https://inaturalist-open-data.s3.amazonaws.com/photos/24020896/medium.jpg,,,"Lantana is a genus of about 150 species of perennial flowering plants in the verbenafamily, Verbenaceae. They are native to tropical regions of the Americas and Africabut exist as an introduced species in numerous areas, especially in the Australian-Pacific region. The genus includes both herbaceous plants and shrubs growing to 0.5–2 m (1.6–6.6 ft) tall. Their common names are shrub verbenas or lantanas. The generic name originated in Late Latin",2,0,false,2,"Bankura, IN-WB, IN",23.2306585853,87.0474614604,4,,,,4,,,false,gps,gps,,Bankura,West Bengal,India,West Bengal,Bankura,common lantana,Lantana camara,common lantana,Plantae,50333
16065005,42fd39c8-c4e7-4dee-8d8d-8d9f0dc30236,2018-08-31T11:46,2018-08-31,2018-08-31 01:46:00 UTC,Sydney,196849,questagame,QuestaGame,2018-08-31 10:38:43 UTC,2021-06-18 07:38:49 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/16065005,https://inaturalist-open-data.s3.amazonaws.com/photos/24055476/medium.jpg,,,"Sighting and photos (c) harleen_bhargava.
",1,0,false,111,"Pune, IN-MH, IN",18.4149048888,73.6877476764,,,,,30649,obscured,,true,,,,Pune,Maharashtra,India,Maharashtra,Pune,common lantana,Lantana camara,common lantana,Plantae,50333
16067131,76a3aad4-be7f-489c-b734-e8d6fc86cf59,Thu Mar 29 2018 06:37:08 GMT+0530 (GMT+5:30),2018-03-29,2018-03-29 01:07:08 UTC,Chennai,1175242,sarzn,Sarz N,2018-08-31 13:15:49 UTC,2018-09-06 01:41:38 UTC,research,,https://www.inaturalist.org/observations/16067131,https://static.inaturalist.org/photos/24059471/medium.jpg,,,,4,0,false,3,"Palar River, Kancheepuram, Tamil Nadu, IN",12.470584268,80.1397035943,337312,,,,337312,,,false,,,,Kancheepuram,Tamil Nadu,India,Tamil Nadu,Kancheepuram,stinking passionflower,Passiflora foetida,stinking passionflower,Plantae,51448
16089338,4c710ba1-3ac0-4fc6-a360-fca54808e571,Sat Sep 01 2018 09:34:49 GMT+0530 (GMT+5:30),2018-09-01,2018-09-01 04:04:49 UTC,Chennai,1161491,liquidmetal,Ravi,2018-09-01 04:10:09 UTC,2018-09-01 04:10:27 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/16089338,https://inaturalist-open-data.s3.amazonaws.com/photos/24099967/medium.jpg,,,,0,0,true,3,"Netaji Palakar Marg, Mumbai, Maharashtra, IN",19.0943842102,72.8925435059,30,,,,30,,,false,,,,Greater Bombay,Maharashtra,India,Maharashtra,Mumbai Suburban,,Mirabilis jalapa,Marvel of Peru,Plantae,50616
16117513,a8262081-1bcb-49ea-a501-9a8fa23d82b5,2015/08/19 7:10 PM NZST,2015-08-19,2015-08-19 07:10:00 UTC,Wellington,58469,rogerfrost,Roger Frost,2018-09-02 00:44:17 UTC,2023-12-10 08:35:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16117513,https://inaturalist-open-data.s3.amazonaws.com/photos/24150354/medium.jpg,,,,3,0,false,,"Alappuzha, Kerala, India",9.5152995471,76.4521072544,1953,,,,1953,,,false,,,,Alappuzha,Kerala,India,Kerala,Alappuzha,common water hyacinth,Pontederia crassipes,common water hyacinth,Plantae,962637
16120204,78dd1115-fb3f-4a0f-b24c-0f41ebce2f8d,2015/08/31 4:03 PM NZST,2015-08-31,2015-08-31 04:03:00 UTC,Wellington,58469,rogerfrost,Roger Frost,2018-09-02 02:21:54 UTC,2018-09-07 22:45:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16120204,https://inaturalist-open-data.s3.amazonaws.com/photos/24153192/medium.jpg,,,,3,0,false,,"Idukki, Kerala, India",9.587706461,77.1875085693,244,,,,244,,,false,,,,Idukki,Kerala,India,Kerala,Idukki,tropical milkweed,Asclepias curassavica,tropical milkweed,Plantae,75602
16120325,bce49377-2e4c-4caa-8ea3-96d5555add9e,Sat Sep 01 2018 09:05:50 GMT+0530 (GMT+5:30),2018-09-01,2018-09-01 03:35:50 UTC,Chennai,936973,akilan,,2018-09-02 02:26:58 UTC,2018-09-05 06:48:51 UTC,research,,https://www.inaturalist.org/observations/16120325,https://static.inaturalist.org/photos/24163294/medium.jpg,,,,1,0,false,3,"Doddanakundi Lake, Bengaluru, Karnataka, IN",12.97338,77.6868133333,5,,,,5,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,trailing daisy,Sphagneticola trilobata,trailing daisy,Plantae,246102
16124121,7a9bcdc9-4125-47d3-b730-0dab2d37d1d4,2018-09-02 10:31:04 AM IST,2018-09-02,2018-09-02 07:31:04 UTC,Jerusalem,885116,saksm,,2018-09-02 05:04:17 UTC,2022-12-19 08:03:39 UTC,casual,,https://www.inaturalist.org/observations/16124121,https://static.inaturalist.org/photos/24162073/medium.jpeg,,,,1,0,true,2,"K137, Neeladri Rd, Karuna Nagar, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India",12.8417292,77.6483522,23,,,,23,,open,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,nightshades,Solanum americanum,American black nightshade,Plantae,59035
16129135,42d8e7a5-f98e-4d6b-852d-39441b91de27,Sun Sep 02 2018 17:31:55 GMT+0530 (GMT+5:30),2018-09-02,2018-09-02 12:01:55 UTC,Chennai,529045,vrundavijay,,2018-09-02 12:32:22 UTC,2018-09-06 05:10:18 UTC,casual,,https://www.inaturalist.org/observations/16129135,https://static.inaturalist.org/photos/24172118/medium.jpg,,,,1,0,true,3,"1629 3rd A Cross Road, Bengaluru South, Karnataka, IN",12.91308,77.5909416667,5,,,,5,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Marvel of Peru,Mirabilis jalapa,Marvel of Peru,Plantae,50616
16129180,51f578fb-167e-47c3-87cd-c91af645eff9,2018-08-29 7:15:10 AM GMT+05:30,2018-08-29,2018-08-29 01:45:10 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-09-02 12:35:15 UTC,2018-10-20 14:03:17 UTC,research,,https://www.inaturalist.org/observations/16129180,https://static.inaturalist.org/photos/24172212/medium.jpeg,,,,2,0,false,2,"Kolkata, IN-WB, IN",22.5446202,88.3678825,22,,,,22,,,false,,,Kolkata and its Outskirts,Kolkata,West Bengal,India,West Bengal,Kolkata,Blue Porterweed,Stachytarpheta jamaicensis,Blue Porterweed,Plantae,169322
16162858,3c82a899-5c6d-469b-8cbb-f9d331918a39,Mon Sep 03 2018 14:41:04 GMT+0530 (GMT+5:30),2018-09-03,2018-09-03 09:11:04 UTC,Chennai,1107608,nikhilbabu,Nikhil Babu,2018-09-03 09:11:46 UTC,2019-07-23 11:56:15 UTC,research,,https://www.inaturalist.org/observations/16162858,https://static.inaturalist.org/photos/24231791/medium.jpg,,,,2,0,false,3,"691002, Kollam, Kerala, IN",8.9010192873,76.5875171778,5,,,,5,,,false,,,,Kollam,Kerala,India,Kerala,Kollam,castor bean,Ricinus communis,castor bean,Plantae,56739
16162866,15022c38-c974-4653-84e7-11c370204814,Mon Sep 03 2018 14:42:05 GMT+0530 (GMT+5:30),2018-09-03,2018-09-03 09:12:05 UTC,Chennai,1107608,nikhilbabu,Nikhil Babu,2018-09-03 09:13:10 UTC,2018-09-03 23:20:16 UTC,research,,https://www.inaturalist.org/observations/16162866,https://static.inaturalist.org/photos/24231820/medium.jpg,,,,1,0,false,3,"691002, Kollam, Kerala, IN",8.9008860989,76.5875209496,5,,,,5,,,false,,,,Kollam,Kerala,India,Kerala,Kollam,common lantana,Lantana camara,common lantana,Plantae,50333
16225692,5f7156e1-03b0-4585-b9f7-677e9bb92705,2018-09-05T11:48,2018-09-05,2018-09-05 01:48:00 UTC,Sydney,196849,questagame,QuestaGame,2018-09-05 07:37:32 UTC,2019-04-07 01:56:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/16225692,https://inaturalist-open-data.s3.amazonaws.com/photos/24350206/medium.jpg,,,"Sighting and photos (c) harleen_bhargava.
",2,0,false,111,"Pune, IN-MH, IN",18.4832488725,73.6623542027,,,,,30649,obscured,,true,,,,Pune,Maharashtra,India,Maharashtra,Pune,common lantana,Lantana camara,common lantana,Plantae,50333
16250933,8387010a-cddb-4856-b3e6-46d24b6e75d8,2018-09-06 10:05:05 AM IST,2018-09-06,2018-09-06 07:05:05 UTC,Jerusalem,1061671,peethu,Peethu Peethu,2018-09-06 04:57:55 UTC,2018-10-11 11:19:59 UTC,research,,https://www.inaturalist.org/observations/16250933,https://static.inaturalist.org/photos/24396479/medium.jpeg,,,,3,0,false,2,"Edappally - Panvel Highway, Hosdurg, Kanhangad, Kerala 671315, India",12.3160171,75.0897554,64,,,,64,,,false,,,,Kasaragod,Kerala,India,Kerala,Kasaragod,stinking passionflower,Passiflora foetida,stinking passionflower,Plantae,51448
16275941,6cd95d0d-5330-4105-8549-28c7df5e4add,2018-09-07 7:20:07 AM IST,2018-09-07,2018-09-07 04:20:07 UTC,Jerusalem,1187650,p14,P N Sarfaraj,2018-09-07 01:52:15 UTC,2018-09-07 01:52:15 UTC,casual,,https://www.inaturalist.org/observations/16275941,,,,,0,0,false,2,"Unnamed Road, Ramnabarakhari, West Bengal, India",23.7832822,88.1792893,3700,,,,3700,,,false,,,,Murshidabad,West Bengal,India,West Bengal,Murshidabad,Palmer's amaranth,Amaranthus palmeri,Palmer's Amaranth,Plantae,75397
16281348,ee79510b-f36d-44d2-aa20-eec7c5830e98,2018-09-07 12:51:55 PM GMT+05:30,2018-09-07,2018-09-07 07:21:55 UTC,Chennai,1009776,atulsahaniwildlife,Atul Sahani,2018-09-07 09:22:30 UTC,2020-03-07 13:25:51 UTC,research,,https://www.inaturalist.org/observations/16281348,https://static.inaturalist.org/photos/24450004/medium.jpeg,,,,2,0,false,2,"Bilaspur, IN-CT, IN",22.1277672929,82.1439764276,2064,,,,2064,,,false,gps,gps,,Bilaspur,Chhattisgarh,India,Chhattisgarh,Bilaspur,American Sicklepod,Senna obtusifolia,American Sicklepod,Plantae,62915
16344799,eefe586b-9c85-4324-bfbd-6b4df152ca07,Sun Sep 09 2018 09:23:59 GMT+0530 (GMT+5:30),2018-09-09,2018-09-09 03:53:59 UTC,Chennai,529045,vrundavijay,,2018-09-09 04:19:43 UTC,2018-09-09 13:21:56 UTC,research,,https://www.inaturalist.org/observations/16344799,https://static.inaturalist.org/photos/24566502/medium.jpg,,,,1,0,false,3,"2nd Main Road, Bengaluru South, Karnataka, IN",12.9043991038,77.5816884362,768,,,,768,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,African tulip tree,Spathodea campanulata,African tulip tree,Plantae,126566
16382928,f442893f-cb82-4967-818b-a3c5515337f4,2018-09-09 10:08:09,2018-09-09,2018-09-09 04:38:09 UTC,Mumbai,679749,swanand,swanand kesari,2018-09-10 06:35:15 UTC,2019-01-06 08:23:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16382928,https://inaturalist-open-data.s3.amazonaws.com/photos/24637253/medium.jpg,,,,1,0,false,,ARAI tekadi Pune,18.52549,73.815384,2320,,,,2320,,,false,,manual,,Pune,Maharashtra,India,Maharashtra,Pune,Lagascea mollis,Lagascea mollis,Silkleaf,Plantae,164414
16391718,9d64305f-89f8-453a-b206-400dc6f66990,2018/08/12 12:27 PM IST,2018-08-12,2018-08-12 09:27:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-09-10 16:14:39 UTC,2018-10-20 14:02:09 UTC,research,,https://www.inaturalist.org/observations/16391718,https://static.inaturalist.org/photos/24652704/medium.jpeg,,"Rubber vine, Chabuk chari, Cryptostegia grandiflora, Angiosperms, Eudicots, Asterids, Gentianales, Apocynaceae, Cryptostegia, Central Park, Saltlake","Rubber vine, Chabuk chari, Cryptostegia grandiflora, Angiosperms, Eudicots, Asterids, Gentianales, Apocynaceae, Cryptostegia, Central Park, Saltlake, Kolkata, West Bengal, 12/08/18",1,0,false,,"Salt Lake City, Kolkata, West Bengal, India",22.5866816667,88.4165333333,,,,,,,,false,,,Kolkata and its Outskirts,North 24 Parganas,West Bengal,India,West Bengal,North 24 Parganas,Rubber Vine,Cryptostegia grandiflora,Rubber Vine,Plantae,84815
16417282,bfd16be5-f347-48c7-bf13-182387e0982d,2018/09/02 9:54 AM IST,2018-09-02,2018-09-02 06:54:00 UTC,Jerusalem,346436,rajibmaulick,Rajib Maulick,2018-09-11 13:55:06 UTC,2019-07-31 18:49:58 UTC,research,,https://www.inaturalist.org/observations/16417282,https://static.inaturalist.org/photos/24699625/medium.jpeg,,"Yellow Alder, Yellow Buttercups, Sage Rose, Cuban Buttercup, Turnera ulmifolia, Plantae, Angiosperms, Eudicots, Rosids, Malpighiales, Passifloraceae, Turnera, Durgapur","Yellow Alder, Yellow Buttercups, Sage Rose, Cuban Buttercup, Turnera ulmifolia, Plantae, Angiosperms, Eudicots, Rosids, Malpighiales, Passifloraceae, Turnera, Durgapur, West Barddhaman, West Bengal, India, 02/09/18",2,0,false,,"Rabindra Sarovar, Dhakuria, Rabindra Sarobar, Kolkata, West Bengal 700029",22.5121451,88.3636952,232,,,,232,,,false,,,Kolkata and its Outskirts,Kolkata,West Bengal,India,West Bengal,Kolkata,Yellow alder,Turnera ulmifolia,Yellow alder,Plantae,170055
16439866,03883c62-6589-4da3-b15f-49542f941e1c,2018-09-11 2:52:54 PM IST,2018-09-11,2018-09-11 11:52:54 UTC,Jerusalem,1201486,bibit,Bibit Dehingia,2018-09-12 01:27:02 UTC,2021-01-01 23:37:20 UTC,research,,https://www.inaturalist.org/observations/16439866,https://static.inaturalist.org/photos/24736206/medium.jpeg,,,,2,0,false,2,"Unnamed Road, Navalur, Hubali-Dharwad, Karnataka 580009, India",15.4261102676,75.0548553467,,,,,,,,false,gps,gps,Dharwad,Dharwad,Karnataka,India,Karnataka,Dharwad,apple-of-Peru,Nicandra physalodes,apple-of-Peru,Plantae,78217
16445874,f5ea498d-89e4-4fe7-bc0a-36191255de2d,2018-09-12 12:21:34 PM IST,2018-09-12,2018-09-12 09:21:34 UTC,Jerusalem,1196470,jageshwerverma,,2018-09-12 06:53:47 UTC,2019-12-16 15:52:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/16445874,https://inaturalist-open-data.s3.amazonaws.com/photos/24747423/medium.jpeg,,,"Senna tora ,l Cassia tora Its most common English name is Sickle Senna.or Sickle Wild sensitive-plant.",4,0,false,2,"Unnamed Road, Kathiya 1, Chhattisgarh 493225, India",21.4782377,81.9277347,3400,,,,3400,,,false,,,,Raipur,Chhattisgarh,India,Chhattisgarh,Raipur,American Sicklepod,Senna obtusifolia,American Sicklepod,Plantae,62915
16451227,a0e706a9-bffd-4f4b-94f4-a14192909eb3,2018-09-12 6:00:00 PM IST,2018-09-12,2018-09-12 15:00:00 UTC,Jerusalem,973694,pradeep5,Pradeep Jain,2018-09-12 14:30:25 UTC,2018-09-16 16:23:39 UTC,research,,https://www.inaturalist.org/observations/16451227,https://static.inaturalist.org/photos/24756243/medium.jpg,,,,2,0,false,2,,26.4187795782,82.5922593847,2154032,,,,2154032,,,false,gps,gps,,Ambedkar Nagar,Uttar Pradesh,India,Uttar Pradesh,Ambedkar Nagar,asthma plant,Euphorbia hirta,Asthma plant,Plantae,131560
16472938,1b10f64f-821a-4747-bfbd-d61826d3d922,Sun Jul 30 2017 14:19:07 GMT+0100 (GMT+1),2017-07-30,2017-07-30 12:19:07 UTC,Amsterdam,1204363,wb711,whitaker117,2018-09-13 00:14:13 UTC,2024-02-05 03:08:56 UTC,research,,https://www.inaturalist.org/observations/16472938,https://static.inaturalist.org/photos/24789457/medium.jpg,,,,1,0,false,3,"636601, Salem, Tamil Nadu, IN",11.795595,78.2990583333,50,,,,50,,open,false,,,,Salem,Tamil Nadu,India,Tamil Nadu,Salem,Red-flower Pricklypear,Opuntia elatior,Red-flower Pricklypear,Plantae,441415
16510809,42dbfd39-2969-4542-9d9d-39ff7c1d7e32,2018-09-07 10:16:29 AM GMT+05:30,2018-09-07,2018-09-07 04:46:29 UTC,Chennai,1001007,susmitabera,Susmita Bera,2018-09-14 02:28:12 UTC,2019-07-31 18:49:57 UTC,research,,https://www.inaturalist.org/observations/16510809,https://static.inaturalist.org/photos/24850627/medium.jpeg,,,,2,0,false,2,"P-7, Suhrawardy Ave, Beniapukur, Kolkata, West Bengal 700017, India",22.5446662,88.3680188,21,,,,21,,,false,,,Kolkata and its Outskirts,Kolkata,West Bengal,India,West Bengal,Kolkata,Yellow alder,Turnera ulmifolia,Yellow alder,Plantae,170055
16513535,da477ee4-6afd-4550-9257-8b29592242b4,2018-09-14 7:20:20 AM IST,2018-09-14,2018-09-14 04:20:20 UTC,Jerusalem,63135,suhelq,Suhel Quader,2018-09-14 05:14:14 UTC,2018-09-14 06:01:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/16513535,https://inaturalist-open-data.s3.amazonaws.com/photos/24855979/medium.jpeg,,,,1,0,false,2,"Unnamed Road, Bengaluru, Karnataka 560062, India",12.8544611,77.50992262,6,,,,6,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Sensitive Plant,Mimosa pudica,Sensitive Plant,Plantae,51921
16514486,93931c4c-cbc6-4837-94ba-46f3629adc86,2018-09-14 7:58:11 AM IST,2018-09-14,2018-09-14 04:58:11 UTC,Jerusalem,63135,suhelq,Suhel Quader,2018-09-14 06:49:46 UTC,2018-09-14 16:42:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/16514486,https://inaturalist-open-data.s3.amazonaws.com/photos/24857707/medium.jpeg,,,,2,0,false,2,"Unnamed Road, Bengaluru, Karnataka 560062, India",12.8534460068,77.5063400269,,,,,,,,false,gps,gps,,Bangalore,Karnataka,India,Karnataka,Bangalore,stinking passionflower,Passiflora foetida,stinking passionflower,Plantae,51448
16514539,c79fafe7-b7bf-4371-b16d-9283ac1e2ad2,2018-09-14 8:28:20 AM IST,2018-09-14,2018-09-14 05:28:20 UTC,Jerusalem,63135,suhelq,Suhel Quader,2018-09-14 06:52:05 UTC,2020-05-02 14:47:30 UTC,research,CC-BY,https://www.inaturalist.org/observations/16514539,https://inaturalist-open-data.s3.amazonaws.com/photos/24857735/medium.jpeg,,,,2,0,false,2,"Unnamed Road, Bengaluru, Karnataka 560062, India",12.85321284,77.50297594,9,,,,9,,,false,,,,Bangalore,Karnataka,India,Karnataka,Bangalore,Sickle Senna,Senna tora,Sickle Senna,Plantae,168855
16525983,8fbdf917-3945-48ac-a598-3e26aff5e277,2018-09-14 4:02:00 pm GMT+05:30,2018-09-14,2018-09-14 10:32:00 UTC,Chennai,1147447,raj13,Raj Bahadur Singh,2018-09-14 16:34:37 UTC,2019-09-24 13:04:39 UTC,research,,https://www.inaturalist.org/observations/16525983,https://static.inaturalist.org/photos/24876866/medium.jpg,,,,2,0,false,2,"Chikan Ghar Rd, Chikan Ghar, Kalyan, Maharashtra 421301, India",19.2493023,73.1409985,21,,,,21,,,false,,,,Thane,Maharashtra,India,Maharashtra,Thane,Marvel of Peru,Mirabilis jalapa,Marvel of Peru,Plantae,50616
